4.396000000,4.1
8.521333333,5.1
17.319000000,7.2
26.145479167,9.3
29.204000000,10.2
36.924479167,12.2
41.225333333,13.2
46.186604167,14.3
56.065333333,17.1
64.511729167,19.2
67.554666667,20.1
76.860000000,22.3
